W04_L01	6	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W04_L01	11	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W04_L01	30	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W04_L01	130	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W04_L01	175	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W04_L01	618	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W04_L01	660	Probabilistic Retrieval Model Basic Idea	01_lesson-4-1-probabilistic-retrieval-model-basic-idea
W09_L10	0	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	1	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	7	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	17	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	37	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	42	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	101	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	167	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	365	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	496	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	609	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L10	671	10_9 10 Latent Dirichlet Allocation Lda Part 2	10_9-10-latent-dirichlet-allocation-lda-part-2
W09_L08	8	Probabilistic Latent Semantic Analysis Plsa Part 2	08_9-8-probabilistic-latent-semantic-analysis-plsa-part-2
W09_L08	117	Probabilistic Latent Semantic Analysis Plsa Part 2	08_9-8-probabilistic-latent-semantic-analysis-plsa-part-2
W09_L08	259	Probabilistic Latent Semantic Analysis Plsa Part 2	08_9-8-probabilistic-latent-semantic-analysis-plsa-part-2
W09_L08	481	Probabilistic Latent Semantic Analysis Plsa Part 2	08_9-8-probabilistic-latent-semantic-analysis-plsa-part-2
W09_L01	6	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	11	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	21	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	80	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	380	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	420	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	599	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L01	748	Probabilistic Topic Models Mixture Of Unigram Language Models	01_9-1-probabilistic-topic-models-mixture-of-unigram-language-models
W09_L03	0	Probabilistic Topic Models Mixture Model Estimation Part 2	03_9-3-probabilistic-topic-models-mixture-model-estimation-part-2
W09_L03	7	Probabilistic Topic Models Mixture Model Estimation Part 2	03_9-3-probabilistic-topic-models-mixture-model-estimation-part-2
W09_L03	15	Probabilistic Topic Models Mixture Model Estimation Part 2	03_9-3-probabilistic-topic-models-mixture-model-estimation-part-2
W09_L03	344	Probabilistic Topic Models Mixture Model Estimation Part 2	03_9-3-probabilistic-topic-models-mixture-model-estimation-part-2
W09_L03	345	Probabilistic Topic Models Mixture Model Estimation Part 2	03_9-3-probabilistic-topic-models-mixture-model-estimation-part-2
W09_L03	411	Probabilistic Topic Models Mixture Model Estimation Part 2	03_9-3-probabilistic-topic-models-mixture-model-estimation-part-2
W09_L04	6	Probabilistic Topic Models Expectation Maximization Algorithm Part 1	04_9-4-probabilistic-topic-models-expectation-maximization-algorithm-part-1
W09_L04	7	Probabilistic Topic Models Expectation Maximization Algorithm Part 1	04_9-4-probabilistic-topic-models-expectation-maximization-algorithm-part-1
W09_L04	13	Probabilistic Topic Models Expectation Maximization Algorithm Part 1	04_9-4-probabilistic-topic-models-expectation-maximization-algorithm-part-1
W09_L04	29	Probabilistic Topic Models Expectation Maximization Algorithm Part 1	04_9-4-probabilistic-topic-models-expectation-maximization-algorithm-part-1
W09_L04	208	Probabilistic Topic Models Expectation Maximization Algorithm Part 1	04_9-4-probabilistic-topic-models-expectation-maximization-algorithm-part-1
W09_L02	6	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L02	7	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L02	12	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L02	21	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L02	62	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L02	177	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L02	402	Probabilistic Topic Models Mixture Model Estimation Part 1	02_9-2-probabilistic-topic-models-mixture-model-estimation-part-1
W09_L09	13	Latent Dirichlet Allocation Lda Part 1	09_9-9-latent-dirichlet-allocation-lda-part-1
W09_L09	29	Latent Dirichlet Allocation Lda Part 1	09_9-9-latent-dirichlet-allocation-lda-part-1
W09_L09	61	Latent Dirichlet Allocation Lda Part 1	09_9-9-latent-dirichlet-allocation-lda-part-1
W09_L09	173	Latent Dirichlet Allocation Lda Part 1	09_9-9-latent-dirichlet-allocation-lda-part-1
W09_L09	349	Latent Dirichlet Allocation Lda Part 1	09_9-9-latent-dirichlet-allocation-lda-part-1
W09_L07	0	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	7	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	12	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	25	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	120	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	162	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	415	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	563	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L07	625	Probabilistic Latent Semantic Analysis Plsa Part 1	07_9-7-probabilistic-latent-semantic-analysis-plsa-part-1
W09_L05	0	Probabilistic Topic Models Expectation Maximization Algorithm Part 2	05_9-5-probabilistic-topic-models-expectation-maximization-algorithm-part-2
W09_L05	8	Probabilistic Topic Models Expectation Maximization Algorithm Part 2	05_9-5-probabilistic-topic-models-expectation-maximization-algorithm-part-2
W09_L05	334	Probabilistic Topic Models Expectation Maximization Algorithm Part 2	05_9-5-probabilistic-topic-models-expectation-maximization-algorithm-part-2
W09_L06	7	Probabilistic Topic Models Expectation Maximization Algorithm Part 3	06_9-6-probabilistic-topic-models-expectation-maximization-algorithm-part-3
W09_L06	13	Probabilistic Topic Models Expectation Maximization Algorithm Part 3	06_9-6-probabilistic-topic-models-expectation-maximization-algorithm-part-3
W07_L03	7	Natural Language Content Analysis Part 1	03_7-3-natural-language-content-analysis-part-1
W07_L03	15	Natural Language Content Analysis Part 1	03_7-3-natural-language-content-analysis-part-1
W07_L03	39	Natural Language Content Analysis Part 1	03_7-3-natural-language-content-analysis-part-1
W07_L03	306	Natural Language Content Analysis Part 1	03_7-3-natural-language-content-analysis-part-1
W07_L03	407	Natural Language Content Analysis Part 1	03_7-3-natural-language-content-analysis-part-1
W07_L03	531	Natural Language Content Analysis Part 1	03_7-3-natural-language-content-analysis-part-1
W07_L02	0	Overview Text Mining And Analytics Part 2	02_7-2-overview-text-mining-and-analytics-part-2
W07_L02	9	Overview Text Mining And Analytics Part 2	02_7-2-overview-text-mining-and-analytics-part-2
W07_L02	72	Overview Text Mining And Analytics Part 2	02_7-2-overview-text-mining-and-analytics-part-2
W07_L02	594	Overview Text Mining And Analytics Part 2	02_7-2-overview-text-mining-and-analytics-part-2
W07_L07	0	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	1	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	7	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	13	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	32	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	50	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	283	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	436	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	651	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	830	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	854	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L07	888	Word Association Mining And Analysis	07_7-7-word-association-mining-and-analysis
W07_L06	7	Text Representation Part 2	06_7-6-text-representation-part-2
W07_L06	9	Text Representation Part 2	06_7-6-text-representation-part-2
W07_L06	405	Text Representation Part 2	06_7-6-text-representation-part-2
W07_L08	0	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	7	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	13	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	25	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	280	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	337	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	439	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	481	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L08	702	Paradigmatic Relation Discovery Part 1	08_7-8-paradigmatic-relation-discovery-part-1
W07_L05	5	Text Representation Part 1	05_7-5-text-representation-part-1
W07_L05	7	Text Representation Part 1	05_7-5-text-representation-part-1
W07_L05	13	Text Representation Part 1	05_7-5-text-representation-part-1
W07_L05	24	Text Representation Part 1	05_7-5-text-representation-part-1
W07_L04	10	Natural Language Content Analysis Part 2	04_7-4-natural-language-content-analysis-part-2
W07_L04	196	Natural Language Content Analysis Part 2	04_7-4-natural-language-content-analysis-part-2
W07_L01	0	Overview Text Mining And Analytics Part 1	01_7-1-overview-text-mining-and-analytics-part-1
W07_L01	6	Overview Text Mining And Analytics Part 1	01_7-1-overview-text-mining-and-analytics-part-1
W07_L01	12	Overview Text Mining And Analytics Part 1	01_7-1-overview-text-mining-and-analytics-part-1
W07_L01	391	Overview Text Mining And Analytics Part 1	01_7-1-overview-text-mining-and-analytics-part-1
W07_L01	530	Overview Text Mining And Analytics Part 1	01_7-1-overview-text-mining-and-analytics-part-1
W07_L09	5	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	6	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	12	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	39	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	107	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	130	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	375	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	534	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	823	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W07_L09	979	Paradigmatic Relation Discovery Part 2	09_7-9-paradigmatic-relation-discovery-part-2
W02_L06	7	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	13	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	26	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	186	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	220	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	312	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	713	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	805	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	906	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L06	983	System Implementation Fast Search	06_lesson-2-6-system-implementation-fast-search
W02_L04	6	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	11	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	30	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	190	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	280	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	354	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	665	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	826	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	895	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L04	1084	Implementation Of Tr Systems	04_lesson-2-4-implementation-of-tr-systems
W02_L05	7	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L05	12	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L05	24	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L05	107	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L05	306	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L05	552	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L05	1014	System Implementation Inverted Index Construction	05_lesson-2-5-system-implementation-inverted-index-construction
W02_L03	7	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	11	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	25	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	128	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	261	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	389	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	563	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	777	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	942	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L03	1079	Doc Length Normalization	03_lesson-2-3-doc-length-normalization
W02_L01	7	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	15	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	29	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	160	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	240	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	309	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	399	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	532	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	596	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	768	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	851	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L01	955	Vector Space Model Improved Instantiation	01_lesson-2-1-vector-space-model-improved-instantiation
W02_L02	9	Tf Transformation	02_lesson-2-2-tf-transformation
W02_L02	18	Tf Transformation	02_lesson-2-2-tf-transformation
W02_L02	72	Tf Transformation	02_lesson-2-2-tf-transformation
W02_L02	250	Tf Transformation	02_lesson-2-2-tf-transformation
W02_L02	491	Tf Transformation	02_lesson-2-2-tf-transformation
W01_L03	7	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	12	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	44	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	69	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	190	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	447	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	694	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	889	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	998	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	1177	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	1459	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L03	1529	Text Retrieval Problem	03_lesson-1-3-text-retrieval-problem
W01_L01	6	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	14	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	32	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	42	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	55	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	73	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	99	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	105	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	222	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	238	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	254	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	312	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	356	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	382	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	415	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	446	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	493	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	533	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	588	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	827	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	883	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	945	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	1034	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	1218	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	1237	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L01	1245	Natural Language Content Analysis	01_lesson-1-1-natural-language-content-analysis
W01_L04	7	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	11	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	32	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	92	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	264	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	454	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	510	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L04	576	Overview Of Text Retrieval Methods	04_lesson-1-4-overview-of-text-retrieval-methods
W01_L02	7	Text Access	02_lesson-1-2-text-access
W01_L02	12	Text Access	02_lesson-1-2-text-access
W01_L02	59	Text Access	02_lesson-1-2-text-access
W01_L02	79	Text Access	02_lesson-1-2-text-access
W01_L02	276	Text Access	02_lesson-1-2-text-access
W01_L02	379	Text Access	02_lesson-1-2-text-access
W01_L02	498	Text Access	02_lesson-1-2-text-access
W01_L02	530	Text Access	02_lesson-1-2-text-access
W01_L06	0	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	5	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	7	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	21	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	53	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	311	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	368	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	487	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	597	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	815	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L06	940	Vector Space Retrieval Model Simplest Instantiation	06_lesson-1-6-vector-space-retrieval-model-simplest-instantiation
W01_L05	7	Vector Space Model Basic Idea	05_lesson-1-5-vector-space-model-basic-idea
W01_L05	16	Vector Space Model Basic Idea	05_lesson-1-5-vector-space-model-basic-idea
W01_L05	44	Vector Space Model Basic Idea	05_lesson-1-5-vector-space-model-basic-idea
W01_L05	118	Vector Space Model Basic Idea	05_lesson-1-5-vector-space-model-basic-idea
W01_L05	298	Vector Space Model Basic Idea	05_lesson-1-5-vector-space-model-basic-idea
W01_L05	431	Vector Space Model Basic Idea	05_lesson-1-5-vector-space-model-basic-idea
W12_L04	6	Contextual Text Mining Mining Causal Topics With Time Series Supervision	04_12-7-contextual-text-mining-mining-causal-topics-with-time-series-supervision
W12_L04	15	Contextual Text Mining Mining Causal Topics With Time Series Supervision	04_12-7-contextual-text-mining-mining-causal-topics-with-time-series-supervision
